Date,SPX,GLD,USO,SLV,EUR/USD,GPR,GPA,GPT,,,,,,,,,,
12/7/2015,2077.070068,102.669998,11.72,13.62,1.0884,197.37,308.43,168.55,,,,,,,,,,
12/8/2015,2063.590088,102.839996,11.68,13.51,1.0834,197.98,298.47,136.52,,,,,,,,,,
12/9/2015,2047.619995,102.639999,11.56,13.49,1.089396,199.5,240.51,162.03,,,,,,,,,,
12/10/2015,2052.22998,102.550003,11.37,13.45,1.101795,147.41,236.76,68.1,,,,,,,,,,
12/11/2015,2012.369995,103.110001,11.07,13.3,1.094811,150,207.7,110.87,,,,,,,,,,
12/14/2015,2021.939941,101.790001,11.16,13.06,1.098394,119.42,175.99,86.35,,,,,,,,,,
12/15/2015,2043.410034,101.519997,11.4,13.11,1.0993,142.26,212.73,101.39,,,,,,,,,,
12/16/2015,2073.070068,102.75,10.99,13.49,1.093625,170.6,179.53,173.39,,,,,,,,,,
12/17/2015,2041.890015,100.5,10.74,13.08,1.087453,162.98,194.97,196.51,,,,,,,,,,
12/18/2015,2005.550049,102.040001,10.66,13.43,1.08441,134.48,196.62,104.37,,,,,,,,,,
12/21/2015,2021.150024,103.150002,10.66,13.59,1.086992,165.02,207.16,132.13,,,,,,,,,,
12/22/2015,2038.969971,102.610001,10.77,13.59,1.091298,143.28,194.26,95.31,,,,,,,,,,
12/23/2015,2064.290039,102.309998,11.26,13.62,1.095002,73.74,90.48,47.17,,,,,,,,,,
12/24/2015,2060.98999,103.050003,11.3,13.69,1.090917,111.12,137.16,96.8,,,,,,,,,,
12/28/2015,2056.5,102.269997,10.93,13.29,1.096599,147.82,160.76,156.44,,,,,,,,,,
12/29/2015,2078.360107,102.199997,11.26,13.27,1.097526,109.35,128.25,106.97,,,,,,,,,,
12/30/2015,2063.360107,101.419998,10.93,13.21,1.092801,141.56,203.22,84.75,,,,,,,,,,
12/31/2015,2043.939941,101.459999,11,13.19,1.093398,70.11,69.89,68.01,,,,,,,,,,
1/4/2016,2012.660034,102.889999,10.98,13.19,1.085399,133.57,138.49,133.28,,,,,,,,,,
1/5/2016,2016.709961,103.18,10.66,13.31,1.082755,205.16,129.7,266.3,,,,,,,,,,
1/6/2016,1990.26001,104.669998,10.11,13.36,1.075199,161.47,175.61,138.34,,,,,,,,,,
1/7/2016,1943.089966,106.150002,9.9,13.62,1.0779,205.2,116.9,264.66,,,,,,,,,,
1/8/2016,1922.030029,105.68,9.8,13.3,1.092598,181.01,162.41,203.2,,,,,,,,,,
1/11/2016,1923.670044,104.739998,9.25,13.22,1.094104,95.25,52.75,114.4,,,,,,,,,,
1/12/2016,1938.680054,104.209999,9.17,13.17,1.0858,106.39,67.49,144.76,,,,,,,,,,
1/13/2016,1890.280029,104.720001,9.09,13.49,1.084399,139.33,80.65,179.4,,,,,,,,,,
1/14/2016,1921.839966,103.019997,9.23,13.19,1.088601,125.48,141.77,118.25,,,,,,,,,,
1/15/2016,1880.329956,104.080002,8.79,13.24,1.085894,112.73,129.67,86.53,,,,,,,,,,
1/19/2016,1881.329956,103.980003,8.49,13.36,1.089503,154.42,99.32,182.25,,,,,,,,,,
1/20/2016,1859.329956,105.370003,8.24,13.48,1.091298,194.34,228.96,198.32,,,,,,,,,,
1/21/2016,1868.98999,105.489998,8.56,13.46,1.087701,87.87,131.39,65.76,,,,,,,,,,
1/22/2016,1906.900024,105,9.27,13.38,1.086201,110.86,97.26,118,,,,,,,,,,
1/25/2016,1877.079956,106.080002,8.54,13.58,1.079902,82.81,30.96,120.51,,,,,,,,,,
1/26/2016,1903.630005,107.290001,8.97,13.82,1.085305,72.01,92.3,59.88,,,,,,,,,,
1/27/2016,1882.949951,107.690002,9.18,13.81,1.086496,93.97,81.97,97.68,,,,,,,,,,
1/28/2016,1893.359985,106.540001,9.7,13.57,1.090798,76.84,59.58,92.29,,,,,,,,,,
1/29/2016,1940.23999,106.949997,9.65,13.59,1.093697,83.25,69.89,87.44,,,,,,,,,,
2/1/2016,1939.380005,108.050003,9.02,13.67,1.082591,132.71,101.77,161.28,,,,,,,,,,
2/2/2016,1903.030029,108.089996,8.57,13.62,1.089728,103.52,103.2,86.08,,,,,,,,,,
2/3/2016,1912.530029,109.25,9.34,13.95,1.092204,104.03,87.34,109.27,,,,,,,,,,
2/4/2016,1915.449951,110.57,9.12,14.17,1.109102,96.65,122.63,80.37,,,,,,,,,,
2/5/2016,1880.050049,112.32,8.91,14.34,1.119996,109.38,135,77.96,,,,,,,,,,
2/8/2016,1853.439941,113.830002,8.64,14.59,1.114504,139.53,82.43,171.89,,,,,,,,,,
2/9/2016,1852.209961,113.580002,8.18,14.51,1.118981,77.6,58.02,80.66,,,,,,,,,,
2/10/2016,1851.859985,114.459999,7.96,14.55,1.128999,99.33,79.22,140.41,,,,,,,,,,
2/11/2016,1829.079956,119.059998,7.99,14.95,1.128095,118.48,141.73,94.58,,,,,,,,,,
2/12/2016,1864.780029,118.360001,8.33,14.99,1.131798,106.14,158.73,58.84,,,,,,,,,,
2/16/2016,1895.579956,114.769997,8.31,14.51,1.117406,128.85,149.86,98.22,,,,,,,,,,
2/17/2016,1926.819946,115.480003,8.78,14.54,1.114703,134.09,138.63,132.15,,,,,,,,,,
2/18/2016,1917.829956,118.290001,8.66,14.76,1.112298,118.96,136.84,114.14,,,,,,,,,,
2/19/2016,1917.780029,117.580002,8.55,14.64,1.111099,161.59,228.92,148.51,,,,,,,,,,
2/22/2016,1945.5,115.489998,8.91,14.43,1.112397,104.66,156.51,52.22,,,,,,,,,,
2/23/2016,1921.27002,117.220001,8.48,14.54,1.102803,150.36,187.37,117.21,,,,,,,,,,
2/24/2016,1929.800049,117.610001,8.59,14.52,1.102706,115.61,110.25,117.04,,,,,,,,,,
2/25/2016,1951.699951,117.919998,8.8,14.41,1.101394,57.19,61.4,51.21,,,,,,,,,,
2/26/2016,1948.050049,117.110001,8.78,14.02,1.102499,88.87,96.65,87.34,,,,,,,,,,
2/29/2016,1932.22998,118.639999,9,14.2,1.092395,59.73,75.79,36.12,,,,,,,,,,
3/1/2016,1978.349976,117.769997,9.15,14.17,1.088898,123.24,108.11,139.36,,,,,,,,,,
3/2/2016,1986.449951,118.68,9.3,14.25,1.087595,81.85,57.6,112.1,,,,,,,,,,
3/3/2016,1993.400024,120.730003,9.25,14.5,1.086897,131.78,117.78,136.02,,,,,,,,,,
3/4/2016,1999.98999,120.540001,9.65,14.76,1.094895,72.01,44.87,82.34,,,,,,,,,,
3/7/2016,2001.76001,121.139999,10.11,14.9,1.099396,67.18,20.61,103.13,,,,,,,,,,
3/8/2016,1979.26001,120.580002,9.65,14.62,1.101601,103.06,136.99,65.29,,,,,,,,,,
3/9/2016,1989.26001,119.580002,10.15,14.53,1.100401,91.76,73.18,99.19,,,,,,,,,,
3/10/2016,1989.569946,121.5,10.04,14.82,1.098901,99.95,56.94,126.64,,,,,,,,,,
3/11/2016,2022.189941,119.410004,10.19,14.72,1.117843,58.51,62.82,52.4,,,,,,,,,,
3/14/2016,2019.640015,117.870003,9.88,14.58,1.116794,134.75,212.7,65.36,,,,,,,,,,
3/15/2016,2015.930054,117.959999,9.7,14.54,1.110198,132.5,121.09,119.36,,,,,,,,,,
3/16/2016,2027.219971,120.589996,10.18,14.87,1.110901,100.38,104.84,95.39,,,,,,,,,,
3/17/2016,2040.589966,120.129997,10.55,15.16,1.121894,79.67,75.24,69.73,,,,,,,,,,
3/18/2016,2049.580078,119.800003,10.48,15.03,1.131798,104.47,121.51,94.11,,,,,,,,,,
3/21/2016,2051.600098,118.959999,10.59,15.06,1.127904,112.46,132.5,110.52,,,,,,,,,,
3/22/2016,2049.800049,119.309998,10.54,15.12,1.123595,76.37,104.69,55.57,,,,,,,,,,
3/23/2016,2036.709961,116.610001,10.11,14.51,1.122297,245.38,366.93,188.34,,,,,,,,,,
3/24/2016,2035.939941,116.330002,10.06,14.43,1.118105,141.85,241.23,90.2,,,,,,,,,,
3/28/2016,2037.050049,116.599998,10.01,14.46,1.120272,157.19,243.76,96.82,,,,,,,,,,
3/29/2016,2055.01001,118.760002,9.8,14.6,1.129203,168.96,285.83,76.63,,,,,,,,,,
3/30/2016,2063.949951,117.099998,9.73,14.49,1.133466,140.48,135.53,158.26,,,,,,,,,,
3/31/2016,2059.73999,117.639999,9.7,14.68,1.137967,131.28,130.87,145.55,,,,,,,,,,
4/4/2016,2066.129883,116.150002,9.08,14.2,1.1389,113.14,100.26,114.99,,,,,,,,,,
4/5/2016,2045.170044,117.660004,9.13,14.42,1.1382,89.26,128.54,57.73,,,,,,,,,,
4/6/2016,2066.659912,116.940002,9.6,14.34,1.140498,101.51,117.18,79.97,,,,,,,,,,
4/7/2016,2041.910034,118.610001,9.51,14.48,1.137398,93.88,71.31,104.08,,,,,,,,,,
4/11/2016,2041.98999,120.029999,10.28,15.14,1.141292,95.74,122.17,70.06,,,,,,,,,,
4/12/2016,2061.719971,120.050003,10.64,15.41,1.138498,79.82,89.52,74.67,,,,,,,,,,
4/13/2016,2082.419922,118.769997,10.51,15.44,1.127904,97.7,64.93,116.06,,,,,,,,,,
4/14/2016,2082.780029,117.110001,10.48,15.34,1.127002,96.78,61.4,124.37,,,,,,,,,,
4/18/2016,2094.340088,117.739998,10.17,15.42,1.130902,52.3,57.94,48.32,,,,,,,,,,
4/19/2016,2100.800049,119.580002,10.44,16.120001,1.135963,90.25,84.68,105.94,,,,,,,,,,
4/20/2016,2102.399902,118.970001,10.76,16.139999,1.130506,93.18,102.18,77.48,,,,,,,,,,
4/21/2016,2091.47998,119.419998,10.72,16.209999,1.129203,93.31,120.93,100.87,,,,,,,,,,
4/25/2016,2087.790039,118.230003,10.55,16.17,1.1269,80.27,106.7,62.3,,,,,,,,,,
4/26/2016,2091.699951,118.699997,10.81,16.290001,1.129905,80.3,100.07,66.78,,,,,,,,,,
4/27/2016,2095.149902,119.040001,11.14,16.379999,1.132901,74.16,88.72,65.78,,,,,,,,,,
4/28/2016,2075.810059,121.290001,11.22,16.77,1.135589,105.86,79.15,146.71,,,,,,,,,,
5/2/2016,2081.429932,123.239998,11.05,16.639999,1.152499,99.32,58.24,116.59,,,,,,,,,,
5/3/2016,2063.370117,122.959999,10.74,16.57,1.150404,71.13,131.69,33.8,,,,,,,,,,
5/4/2016,2051.120117,122.209999,10.79,16.49,1.149306,104.37,171.9,45.28,,,,,,,,,,
5/5/2016,2050.629883,122.07,10.9,16.51,1.140602,103.83,69,115.11,,,,,,,,,,
5/9/2016,2058.689941,120.650002,10.68,16.120001,1.138797,100.38,84.27,96.65,,,,,,,,,,
5/10/2016,2084.389893,120.980003,10.99,16.280001,1.137436,72.8,51.84,112.43,,,,,,,,,,
5/11/2016,2064.459961,122.120003,11.34,16.559999,1.1427,113.59,124.2,109.69,,,,,,,,,,
5/12/2016,2064.110107,121.160004,11.45,16.219999,1.137695,101.36,119.42,91.94,,,,,,,,,,
5/16/2016,2066.659912,121.800003,11.76,16.32,1.131606,66.87,51.28,76.99,,,,,,,,,,
5/17/2016,2047.209961,122.220001,11.92,16.41,1.131606,88.4,51.84,121.08,,,,,,,,,,
5/18/2016,2047.630005,120.099998,11.7,16,1.122297,92.4,73.69,107.57,,,,,,,,,,
5/19/2016,2040.040039,119.870003,11.79,15.67,1.120599,73.92,82.9,84.52,,,,,,,,,,
5/23/2016,2048.040039,119.370003,11.66,15.59,1.121604,121.71,158.26,79.2,,,,,,,,,,
5/24/2016,2076.060059,117.300003,11.82,15.42,1.113797,86.68,97.68,106.55,,,,,,,,,,
5/25/2016,2090.540039,116.980003,12.03,15.5,1.115897,75.74,70.48,100.77,,,,,,,,,,
5/26/2016,2090.100098,116.580002,11.95,15.53,1.119207,68.92,82.44,61.13,,,,,,,,,,
5/31/2016,2096.949951,116.059998,11.87,15.19,1.113598,141.11,126.61,146.67,,,,,,,,,,
6/1/2016,2099.330078,115.940002,11.93,15.17,1.118906,100.84,140.74,75.47,,,,,,,,,,
6/2/2016,2105.26001,115.669998,11.86,15.22,1.1152,94.64,141.53,47.22,,,,,,,,,,
6/6/2016,2109.409912,118.919998,12.04,15.68,1.136402,101.41,134.79,93.69,,,,,,,,,,
6/7/2016,2112.129883,118.82,12.22,15.6,1.135783,79.22,78.98,74.11,,,,,,,,,,
6/8/2016,2119.120117,120.580002,12.43,16.209999,1.140706,76.72,71.99,82.56,,,,,,,,,,
6/9/2016,2115.47998,121.25,12.25,16.469999,1.131503,61.34,75.27,47.09,,,,,,,,,,
6/13/2016,2079.060059,122.639999,11.76,16.58,1.129102,93.31,134.37,43.11,,,,,,,,,,
6/14/2016,2075.320068,122.769997,11.73,16.540001,1.121302,108.36,195.47,34.32,,,,,,,,,,
6/15/2016,2071.5,123.68,11.47,16.690001,1.126266,129.71,129.31,141.04,,,,,,,,,,
6/16/2016,2077.98999,122.379997,11.14,16.309999,1.125201,78.98,111.16,54.09,,,,,,,,,,
6/20/2016,2083.25,123.209999,11.91,16.65,1.132298,90.83,85.22,97.74,,,,,,,,,,
6/21/2016,2088.899902,120.839996,11.89,16.379999,1.125062,116.32,100.84,109.34,,,,,,,,,,
6/22/2016,2085.449951,120.900002,11.74,16.42,1.132824,104.51,108.72,113.35,,,,,,,,,,
6/23/2016,2113.320068,120.110001,11.98,16.49,1.1324,106.86,63.92,133.28,,,,,,,,,,
6/27/2016,2000.540039,126.68,11.19,16.870001,1.101503,109.87,76.67,118.77,,,,,,,,,,
6/28/2016,2036.089966,125.32,11.47,16.91,1.107395,96.44,50.16,118.55,,,,,,,,,,
6/29/2016,2070.77002,125.839996,11.79,17.370001,1.112805,151.01,174.83,145.83,,,,,,,,,,
6/30/2016,2098.860107,126.470001,11.57,17.860001,1.110605,134.23,172.05,103.64,,,,,,,,,,
7/5/2016,2088.550049,129.470001,11.18,18.98,1.106501,98.28,92.21,96.14,,,,,,,,,,
7/6/2016,2099.72998,130.229996,11.33,19.1,1.109903,107.65,126.83,105.79,,,,,,,,,,
7/7/2016,2097.899902,129.740005,10.82,18.709999,1.106574,141.48,175.09,121.7,,,,,,,,,,
7/11/2016,2137.159912,129.289993,10.65,19.299999,1.105803,90.25,84.68,97.11,,,,,,,,,,
7/12/2016,2152.139893,127.150002,11.19,19.09,1.106293,114.82,114.47,143.22,,,,,,,,,,
7/13/2016,2152.429932,128.320007,10.75,19.389999,1.109496,57.69,57.52,47.97,,,,,,,,,,
7/14/2016,2163.75,127.330002,10.87,19.25,1.110605,109.42,148.76,82.72,,,,,,,,,,
7/18/2016,2166.889893,127.040001,10.82,19.1,1.107187,158.04,201.67,126.16,,,,,,,,,,
7/19/2016,2163.780029,127.209999,10.7,18.92,1.101358,190.25,167.35,214.03,,,,,,,,,,
7/20/2016,2173.02002,125.389999,10.73,18.42,1.101953,104.29,128.73,82.59,,,,,,,,,,
7/21/2016,2165.169922,127.300003,10.49,18.879999,1.10329,146.57,146.12,154.38,,,,,,,,,,
7/25/2016,2168.47998,125.470001,10.13,18.540001,1.099118,100.57,137.86,73.17,,,,,,,,,,
7/26/2016,2169.179932,126,10.08,18.66,1.09878,81.79,112.12,76.51,,,,,,,,,,
7/27/2016,2166.580078,128.029999,9.9,19.370001,1.107346,99.43,177.38,26.11,,,,,,,,,,
7/28/2016,2170.060059,127.660004,9.67,19.209999,1.108438,90.89,140.95,50.39,,,,,,,,,,
8/1/2016,2170.840088,129.220001,9.41,19.43,1.116807,98.59,157.26,54.65,,,,,,,,,,
8/2/2016,2157.030029,130.270004,9.33,19.6,1.121906,126.3,148.81,95.48,,,,,,,,,,
8/3/2016,2163.790039,129.649994,9.69,19.379999,1.11515,118.51,168.78,75.08,,,,,,,,,,
8/4/2016,2164.25,129.869995,9.84,19.35,1.113474,154.44,116.8,203.71,,,,,,,,,,
8/8/2016,2180.889893,127.440002,10.1,18.74,1.108365,116.03,150.37,96.48,,,,,,,,,,
8/9/2016,2181.73999,127.959999,10.07,18.870001,1.11158,114.04,140.76,108.37,,,,,,,,,,
8/10/2016,2175.48999,128.559998,9.77,19.16,1.118643,116.23,147.47,105.44,,,,,,,,,,
8/11/2016,2185.790039,127.669998,10.21,18.959999,1.113908,97.58,81.92,136.66,,,,,,,,,,
8/15/2016,2190.149902,127.839996,10.76,18.83,1.118406,97.81,117.01,75.91,,,,,,,,,,
8/16/2016,2178.149902,128.470001,10.92,18.82,1.127599,95.12,122.72,74.45,,,,,,,,,,
8/17/2016,2182.219971,128.5,10.99,18.68,1.129892,61.16,91.45,50.85,,,,,,,,,,
8/18/2016,2187.02002,129.110001,11.3,18.77,1.134945,118.66,78.86,139.78,,,,,,,,,,
8/22/2016,2182.639893,127.779999,10.97,17.969999,1.131926,84.6,90.83,64.94,,,,,,,,,,
8/23/2016,2186.899902,127.760002,11.09,17.93,1.130084,89.98,123.35,65.47,,,,,,,,,,
8/24/2016,2175.439941,126.339996,10.82,17.620001,1.12638,139.23,185.07,96.48,,,,,,,,,,
8/25/2016,2172.469971,126.230003,10.95,17.629999,1.12905,176.97,264.63,110.36,,,,,,,,,,
8/29/2016,2180.379883,126.300003,10.85,17.9,1.119282,151.2,219.24,91.44,,,,,,,,,,
8/30/2016,2176.120117,125.029999,10.73,17.67,1.115324,79.75,97.85,51.01,,,,,,,,,,
8/31/2016,2170.949951,124.779999,10.36,17.719999,1.116071,86.18,128.87,53.75,,,,,,,,,,
9/1/2016,2170.860107,125.290001,10.06,17.940001,1.120072,72.01,110.45,46.06,,,,,,,,,,
9/6/2016,2186.47998,128.710007,10.39,19.049999,1.125366,91.34,60.71,111.4,,,,,,,,,,
9/7/2016,2186.159912,128.270004,10.52,18.780001,1.124101,91.87,101.77,84.88,,,,,,,,,,
9/8/2016,2181.300049,127.589996,10.96,18.620001,1.127142,60.41,60.23,58.61,,,,,,,,,,
9/12/2016,2159.040039,126.589996,10.64,18.17,1.124354,137.55,137.12,123.91,,,,,,,,,,
9/13/2016,2127.02002,125.75,10.37,17.93,1.121869,122.26,127.68,125.86,,,,,,,,,,
9/14/2016,2125.77002,126.18,10.09,18.02,1.124733,115.55,134.4,88.08,,,,,,,,,,
9/15/2016,2147.26001,125.370003,10.14,18.040001,1.124594,99.24,75.38,117.88,,,,,,,,,,
9/19/2016,2139.120117,125.32,9.98,18.200001,1.118068,255.73,391.3,148.36,,,,,,,,,,
9/20/2016,2139.76001,125.440002,10.07,18.27,1.115399,183.11,243.39,175.33,,,,,,,,,,
9/21/2016,2163.120117,127.269997,10.4,18.85,1.119319,162.74,230.28,148.42,,,,,,,,,,
9/22/2016,2177.179932,127.57,10.53,18.9,1.121013,95.46,114.2,79.38,,,,,,,,,,
9/26/2016,2146.100098,127.550003,10.43,18.41,1.124986,133.84,144.55,120.57,,,,,,,,,,
9/27/2016,2159.929932,126.620003,10.15,18.17,1.121957,83.86,104.51,69.73,,,,,,,,,,
9/28/2016,2171.370117,126.220001,10.65,18.209999,1.122498,115.89,96.28,120.46,,,,,,,,,,
9/29/2016,2151.129883,126.07,10.87,18.110001,1.121957,104.66,127.01,90.81,,,,,,,,,,
10/3/2016,2161.199951,125.32,11.1,17.870001,1.121039,64.84,70.51,78.42,,,,,,,,,,
10/4/2016,2150.48999,120.970001,11.09,16.940001,1.121076,147.35,174.1,145.21,,,,,,,,,,
10/5/2016,2159.72998,120.779999,11.35,16.85,1.120825,119.91,119.54,132.95,,,,,,,,,,
10/6/2016,2160.77002,119.660004,11.51,16.440001,1.114455,92.69,97.27,89.25,,,,,,,,,,
10/10/2016,2163.659912,120.160004,11.67,16.73,1.114082,90.02,131.62,69.86,,,,,,,,,,
10/11/2016,2136.72998,119.550003,11.58,16.559999,1.106195,85.38,102.14,66.26,,,,,,,,,,
10/12/2016,2139.179932,119.739998,11.43,16.65,1.101188,101.61,162.08,92.94,,,,,,,,,,
10/13/2016,2132.550049,120.029999,11.49,16.610001,1.104972,112.54,117.07,105.79,,,,,,,,,,
10/17/2016,2126.5,119.68,11.37,16.57,1.101564,128.76,128.36,126.53,,,,,,,,,,
10/18/2016,2139.600098,120.419998,11.45,16.719999,1.097695,114.42,102.66,142.72,,,,,,,,,,
10/19/2016,2144.290039,121.110001,11.66,16.790001,1.097514,112.2,170.44,88.85,,,,,,,,,,
10/20/2016,2141.340088,120.739998,11.43,16.639999,1.09304,115.55,134.4,96.09,,,,,,,,,,
10/24/2016,2151.330078,120.559998,11.43,16.700001,1.087548,86.04,98.03,71.55,,,,,,,,,,
10/25/2016,2143.159912,121.470001,11.24,16.860001,1.088732,71.3,76.55,72.97,,,,,,,,,,
10/26/2016,2139.429932,120.790001,11.09,16.709999,1.091203,96.95,53.7,134.37,,,,,,,,,,
10/27/2016,2133.040039,121.010002,11.21,16.73,1.090037,99.09,65.86,109.87,,,,,,,,,,
10/31/2016,2126.149902,121.940002,10.53,16.969999,1.098467,63.81,92.54,38.59,,,,,,,,,,
11/1/2016,2111.719971,122.730003,10.57,17.41,1.097333,89.67,52.59,114.04,,,,,,,,,,
11/2/2016,2097.939941,123.639999,10.28,17.559999,1.105705,77.04,92.16,51.25,,,,,,,,,,
11/3/2016,2088.659912,124.300003,10.08,17.42,1.109755,62.05,28.55,79.38,,,,,,,,,,
11/4/2016,2085.179932,124.389999,9.98,17.459999,1.110248,48.22,76.91,32.08,,,,,,,,,,
11/7/2016,2131.52002,122.150002,10.16,17.290001,1.110124,66.01,59.83,69.86,,,,,,,,,,
11/8/2016,2139.560059,121.639999,10.1,17.4,1.105217,89.67,94.65,87.72,,,,,,,,,,
11/9/2016,2163.26001,121.559998,10.28,17.450001,1.101904,50.19,22.24,64.92,,,,,,,,,,
11/10/2016,2167.47998,119.75,10.04,17.559999,1.092061,71.24,35.51,88.85,,,,,,,,,,
11/11/2016,2164.449951,117.099998,9.77,16.469999,1.088969,94.9,108.13,75.16,,,,,,,,,,
11/14/2016,2164.199951,116.110001,9.87,16,1.082485,153.25,141.03,147.04,,,,,,,,,,
11/15/2016,2180.389893,117.120003,10.34,16.190001,1.075038,81.46,64.96,99.34,,,,,,,,,,
11/16/2016,2176.939941,116.769997,10.23,16.09,1.072731,106.86,127.83,79.97,,,,,,,,,,
11/17/2016,2187.120117,116.169998,10.13,15.84,1.070664,59.96,89.66,33.24,,,,,,,,,,
11/18/2016,2181.899902,115.150002,10.32,15.73,1.062304,92.14,64.3,130.25,,,,,,,,,,
11/21/2016,2198.179932,115.580002,10.77,15.72,1.058425,118.52,129.97,118.26,,,,,,,,,,
11/22/2016,2202.939941,115.540001,10.63,15.8,1.063886,100.06,115.5,96.34,,,,,,,,,,
11/23/2016,2204.719971,113.25,10.67,15.52,1.063377,75.68,46.43,87.14,,,,,,,,,,
11/25/2016,2213.350098,112.610001,10.33,15.63,1.056189,76.49,70.39,68.5,,,,,,,,,,
11/28/2016,2201.719971,113.800003,10.44,15.77,1.061233,111.2,128.36,97.33,,,,,,,,,,
11/29/2016,2204.659912,113.269997,10.06,15.78,1.062135,145.43,204.05,107.49,,,,,,,,,,
11/30/2016,2198.810059,111.75,10.93,15.66,1.064849,120.17,177.1,69.51,,,,,,,,,,
12/1/2016,2191.080078,111.540001,11.33,15.66,1.05921,146.61,118.76,160.01,,,,,,,,,,
12/2/2016,2191.949951,112.139999,11.48,15.83,1.066314,64.86,55.42,61.64,,,,,,,,,,
12/5/2016,2204.709961,111.540001,11.35,15.88,1.058201,85.23,101.96,56.7,,,,,,,,,,
12/6/2016,2212.22998,111.43,11.29,15.85,1.075732,68.57,42.07,78.95,,,,,,,,,,
12/7/2016,2241.350098,111.830002,11.09,16.23,1.072041,103.35,151.83,63.32,,,,,,,,,,
12/8/2016,2246.189941,111.57,11.31,16.139999,1.076195,75.4,40.09,100.32,,,,,,,,,,
12/9/2016,2259.530029,110.400002,11.44,15.97,1.062135,71.09,75.59,63.05,,,,,,,,,,
12/12/2016,2256.959961,110.82,11.62,16.190001,1.054741,95.5,95.2,79.41,,,,,,,,,,
12/13/2016,2271.719971,110.449997,11.73,16.040001,1.064169,137.07,136.65,132.98,,,,,,,,,,
12/14/2016,2253.280029,108.830002,11.32,15.93,1.062925,110.95,147.47,79.08,,,,,,,,,,
12/15/2016,2262.030029,107.339996,11.36,15.18,1.051414,108.93,118.47,98.82,,,,,,,,,,
12/16/2016,2258.070068,108.050003,11.55,15.27,1.041884,107.92,74.84,140.46,,,,,,,,,,
12/19/2016,2262.530029,108.589996,11.5,15.17,1.044998,85.88,97.85,61.21,,,,,,,,,,
12/20/2016,2270.76001,107.790001,11.62,15.24,1.040583,114.64,120.3,130.45,,,,,,,,,,
12/21/2016,2265.179932,107.849998,11.44,15.12,1.039047,195.18,311.33,111.29,,,,,,,,,,
12/22/2016,2260.959961,107.589996,11.46,14.98,1.042862,125.22,147.53,123.05,,,,,,,,,,
12/23/2016,2263.790039,107.93,11.56,14.91,1.043765,182.84,246.61,134.15,,,,,,,,,,
12/27/2016,2268.879883,108.559998,11.73,15.13,1.045697,90.87,82.35,82.43,,,,,,,,,,
12/28/2016,2249.919922,108.860001,11.75,15.2,1.046233,127.41,160.44,122.67,,,,,,,,,,
12/29/2016,2249.26001,110.290001,11.72,15.32,1.041699,98.78,91.91,109.52,,,,,,,,,,
12/30/2016,2238.830078,109.610001,11.72,15.11,1.05753,206.67,247.24,196.4,,,,,,,,,,
1/3/2017,2257.830078,110.470001,11.44,15.44,1.046003,121.97,89.6,138.79,,,,,,,,,,
1/4/2017,2270.75,110.860001,11.58,15.58,1.041992,108.89,91.42,114.37,,,,,,,,,,
1/5/2017,2269,112.580002,11.7,15.76,1.050089,68.14,62.7,87.17,,,,,,,,,,
1/6/2017,2276.97998,111.75,11.68,15.64,1.060592,129.06,95.31,135.14,,,,,,,,,,
1/9/2017,2268.899902,112.669998,11.31,15.7,1.053186,161.03,217.86,114.77,,,,,,,,,,
1/10/2017,2268.899902,113.150002,11.07,15.91,1.058862,66.47,44.18,82.91,,,,,,,,,,
1/11/2017,2275.320068,113.5,11.37,15.87,1.055242,137.61,166.59,130.78,,,,,,,,,,
1/12/2017,2270.439941,113.910004,11.54,15.91,1.059771,129.81,95.86,167.91,,,,,,,,,,
1/13/2017,2274.639893,114.209999,11.41,15.94,1.061684,127.04,103.2,140.86,,,,,,,,,,
1/17/2017,2267.889893,115.849998,11.43,16.280001,1.060299,100.72,122.72,102.36,,,,,,,,,,
1/18/2017,2271.889893,114.870003,11.16,16.190001,1.069679,102.5,120.76,85.23,,,,,,,,,,
1/19/2017,2263.689941,114.769997,11.17,16.120001,1.062778,125.67,120.27,167.19,,,,,,,,,,
1/20/2017,2271.310059,115.050003,11.39,16.190001,1.065973,104.66,63.51,136.21,,,,,,,,,,
1/23/2017,2265.199951,115.790001,11.32,16.290001,1.071375,111.45,111.11,102.97,,,,,,,,,,
1/24/2017,2280.070068,115.269997,11.37,16.219999,1.076079,96.98,132.3,67.91,,,,,,,,,,
1/25/2017,2298.370117,114.32,11.31,16.1,1.072869,104.38,131.44,82.22,,,,,,,,,,
1/26/2017,2296.679932,113.260002,11.53,15.93,1.075199,111.43,111.09,109.51,,,,,,,,,,
1/27/2017,2294.689941,113.489998,11.4,16.219999,1.068296,119.16,95.03,126.83,,,,,,,,,,
1/30/2017,2280.899902,113.970001,11.28,16.23,1.071398,166.49,217.49,95.48,,,,,,,,,,
1/31/2017,2278.870117,115.550003,11.32,16.629999,1.070859,188.69,198.56,183.05,,,,,,,,,,
2/1/2017,2279.550049,115.199997,11.48,16.610001,1.08038,150.57,200.14,125.2,,,,,,,,,,
2/2/2017,2280.850098,115.839996,11.51,16.559999,1.076739,166.1,132.47,189.42,,,,,,,,,,
2/3/2017,2297.419922,116.129997,11.54,16.57,1.076171,184.03,100.91,252.5,,,,,,,,,,
2/6/2017,2292.560059,117.699997,11.38,16.82,1.078295,83.56,47.6,109.19,,,,,,,,,,
